date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:41:17	510/510	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:17%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:18	510/510	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:18%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:19	510/510	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:19%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:20	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:20%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:22	2663/2663	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912b23b-a67%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06148-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06148-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:23	42519/42519	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226915a34e-a617%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06147-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06147-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:24	3011/3011	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912b23b-bc3%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06147-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06147-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:25	18317/18317	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226915a34e-478d%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06138-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06138-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:26	1615/1615	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912b23b-64f%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06138-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e7%bd%97%e5%af%86%e6%ac%a7%e4%b8%8e%e6%9c%b1%e4%b8%bd%e5%8f%b6%e5%b0%8f%e7%9a%87%e6%97%8f25%e5%8f%aa/dsc06138-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-petit-royales-romeo-y-julieta)
13:41:26	454/454	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:26%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:27	454/454	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:27%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:28	454/454	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:28%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:29	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:29%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:31	2242/2242	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912a636-8c2%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07599-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07599-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:32	40619/40619	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912a767-9eab%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07596-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07596-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:33	2748/2748	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912a636-abc%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07596-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07596-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:34	41014/41014	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912a767-a036%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07604-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07604-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:35	2602/2602	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226912a636-a2a%22	https://www.bycigar.com/cache//static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07604-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/%e4%ba%a7%e5%93%81/%e9%ab%98%e5%b8%8c%e9%9c%b8%e4%b8%96%e7%ba%aa%e4%ba%8c%e5%8f%b725%e5%8f%aa/dsc07604-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:36	393962/393962	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:41:36%20GMT	https://www.bycigar.com/zh-cn/brand-cohiba	./bycigar_site/www.bycigar.com/zh-cn/brand-cohiba.html	(from https://www.bycigar.com/zh-cn/product-siglo-ii-cohiba)
13:41:36	514/514	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:37%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:37	514/514	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:38%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:38	514/514	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:39%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:39	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:40%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:41	1989/1989	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a81-7c5%22	https://www.bycigar.com/cache//static/media/product/e/tw/etwj7em18115kps1755843054-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/e/tw/etwj7em18115kps1755843054-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:42	16622/16622	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-40ee%22	https://www.bycigar.com/cache//static/media/product/n/10/n10lw3ne6a8jqmm1755843057-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/n/10/n10lw3ne6a8jqmm1755843057-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:43	1792/1792	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-700%22	https://www.bycigar.com/cache//static/media/product/n/10/n10lw3ne6a8jqmm1755843057-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/n/10/n10lw3ne6a8jqmm1755843057-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:44	15709/15709	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-3d5d%22	https://www.bycigar.com/cache//static/media/product/p/jj/pjj4ybjjy09hgn31755843059-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/p/jj/pjj4ybjjy09hgn31755843059-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:44	1665/1665	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-681%22	https://www.bycigar.com/cache//static/media/product/p/jj/pjj4ybjjy09hgn31755843059-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/p/jj/pjj4ybjjy09hgn31755843059-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:46	12083/12083	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-2f33%22	https://www.bycigar.com/cache//static/media/product/d/m2/dm2xzra49k1sbu91755843061-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/d/m2/dm2xzra49k1sbu91755843061-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:47	1360/1360	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-550%22	https://www.bycigar.com/cache//static/media/product/d/m2/dm2xzra49k1sbu91755843061-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/d/m2/dm2xzra49k1sbu91755843061-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:49	59981/59981	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-ea4d%22	https://www.bycigar.com/cache//static/media/product/m/o5/mo5p79nr75n5sfe1755843064-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/m/o5/mo5p79nr75n5sfe1755843064-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:50	3658/3658	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-e4a%22	https://www.bycigar.com/cache//static/media/product/m/o5/mo5p79nr75n5sfe1755843064-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/m/o5/mo5p79nr75n5sfe1755843064-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:51	28897/28897	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-70e1%22	https://www.bycigar.com/cache//static/media/product/0/gk/0gkvui30oidvjt91755843051-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/0/gk/0gkvui30oidvjt91755843051-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:52	2117/2117	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268f98a82-845%22	https://www.bycigar.com/cache//static/media/product/0/gk/0gkvui30oidvjt91755843051-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/0/gk/0gkvui30oidvjt91755843051-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-linea-1935-leyenda-montecristo)
13:41:52	466/466	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:52%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:41:53	466/466	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:53%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:41:54	466/466	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:54%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:41:55	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:41:55%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:41:57	2072/2072	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268eccd03-818%22	https://www.bycigar.com/cache//static/media/product/a/fw/afwbac7wa8h2wkm1755775781-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/a/fw/afwbac7wa8h2wkm1755775781-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:41:58	14192/14192	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268eccd03-3770%22	https://www.bycigar.com/cache//static/media/product/x/2v/x2vvw31amix3jqo1755775784-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/x/2v/x2vvw31amix3jqo1755775784-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:41:59	1466/1466	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268eccd03-5ba%22	https://www.bycigar.com/cache//static/media/product/x/2v/x2vvw31amix3jqo1755775784-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/x/2v/x2vvw31amix3jqo1755775784-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:42:00	37486/37486	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268eccd03-926e%22	https://www.bycigar.com/cache//static/media/product/f/dt/fdtmds44yu2xmd71747206390-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/f/dt/fdtmds44yu2xmd71747206390-600x600.jpg	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:42:01	2057/2057	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268eccd03-809%22	https://www.bycigar.com/cache//static/media/product/f/dt/fdtmds44yu2xmd71747206390-100x100.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/f/dt/fdtmds44yu2xmd71747206390-100x100.jpg	(from https://www.bycigar.com/zh-cn/product-robustos-at-cohiba)
13:42:01	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:01%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=2)
13:42:02	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:02%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=2)
13:42:03	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:03%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=2)
13:42:04	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:04%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=2)
13:42:06	431278/431278	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:42:07%20GMT	https://www.bycigar.com/zh-cn/category-cuban-cigars?page=1	./bycigar_site/www.bycigar.com/zh-cn/category-cuban-cigars2679.html	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=2)
13:42:07	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:07%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=3)
13:42:07	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:08%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=3)
13:42:08	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:09%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=3)
13:42:09	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:10%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=3)
13:42:10	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:11%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=4)
13:42:11	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:12%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=4)
13:42:12	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:13%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=4)
13:42:13	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:14%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=4)
13:42:14	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:15%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=5)
13:42:15	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:16%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=5)
13:42:16	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:17%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=5)
13:42:17	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:18%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=5)
13:42:18	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:19%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:19	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:20%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:20	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:21%20GMT	https://www.bycigar.com/zh-cn/currencies/switch/usd	./bycigar_site/www.bycigar.com/zh-cn/currencies/switch/usd	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:21	386/386	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:22%20GMT	https://www.bycigar.com/zh-cn/account/favorites	./bycigar_site/www.bycigar.com/zh-cn/account/favorites	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:23	170691/170691	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:42:23%20GMT	https://www.bycigar.com/zh-cn/product-open-regata-montecristo	./bycigar_site/www.bycigar.com/zh-cn/product-open-regata-montecristo.html	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:24	36123/36123	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef552b-8d1b%22	https://www.bycigar.com/cache//static/media/product/2/gb/2gbeiiiu5ehs9va1755841477-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/2/gb/2gbeiiiu5ehs9va1755841477-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:25	171828/171828	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:42:24%20GMT	https://www.bycigar.com/zh-cn/product-no4-montecristo-11244	./bycigar_site/www.bycigar.com/zh-cn/product-no4-montecristo-11244.html	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:26	29656/29656	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2268ef552b-73d8%22	https://www.bycigar.com/cache//static/media/product/g/10/g10fiax0rjpgs1p1755843818-600x600.jpg	./bycigar_site/www.bycigar.com/cache/static/media/product/g/10/g10fiax0rjpgs1p1755843818-600x600.jpg	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:27	431680/431680	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:42:26%20GMT	https://www.bycigar.com/zh-cn/category-cuban-cigars?page=7	./bycigar_site/www.bycigar.com/zh-cn/category-cuban-cigars235c.html	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:28	431003/431003	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2005:42:27%20GMT	https://www.bycigar.com/zh-cn/category-cuban-cigars?page=8	./bycigar_site/www.bycigar.com/zh-cn/category-cuban-cigarsfdfa.html	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=6)
13:42:28	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:28%20GMT	https://www.bycigar.com/zh-cn/locales/switch/en	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/en	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=9)
13:42:29	474/474	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Mar%202026%2005:42:29%20GMT	https://www.bycigar.com/zh-cn/locales/switch/zh-cn	./bycigar_site/www.bycigar.com/zh-cn/locales/switch/zh-cn	(from https://www.bycigar.com/zh-cn/category-cuban-cigars?page=9)
